ID_Venta,Fecha,Producto,Categoria,Canal,Precio_Venta,Costo_Repo,Comision_Plat,Costo_Envio
522,2026-01-21 11:00:00,Proteína Isolate 1kg,Proteínas,ML_Premium,47785.88,32000,14335.76,3500
523,2026-04-09 12:00:00,Aminoácidos BCAA 200g,Suplementos,Instagram/Directo,16765.2,12000,0.0,0
524,2026-01-04 03:00:00,Proteína Isolate 1kg,Proteínas,ML_Clasico,47966.39,32000,7194.96,3500
526,2026-03-31 00:00:00,Straps de Agarre,Accesorios,ML_Premium,6355.35,4500,1906.61,0
527,2026-01-05 01:00:00,Pre-Entreno Explosive,Suplementos,ML_Clasico,20813.11,15000,3121.97,0
528,2026-03-11 04:00:00,Proteína Whey 1kg,Proteínas,Instagram/Directo,34348.0,25000,0.0,3500
529,2026-01-27 07:00:00,Aminoácidos BCAA 200g,Suplementos,Instagram/Directo,17427.57,12000,0.0,0
530,2026-01-17 16:00:00,Proteína Vegana 900g,Proteínas,ML_Premium,40404.46,28000,12121.34,3500
531,2026-02-16 22:00:00,Shaker Pro,Accesorios,Instagram/Directo,4992.9,3500,0.0,0
532,2026-01-24 15:00:00,Glutamina 300g,Suplementos,ML_Clasico,20860.82,14000,3129.12,0
533,2026-04-07 14:00:00,Creatina Monohidrato 500g,Creatinas,Instagram/Directo,36366.65,26000,0.0,3500
534,2026-04-24 18:00:00,Proteína Whey 1kg,Proteínas,ML_Premium,35538.28,25000,10661.48,3500
535,2026-03-07 06:00:00,Creatina Monohidrato 500g,Creatinas,ML_Premium,35432.16,26000,10629.65,3500
536,2026-04-07 07:00:00,Proteína Vegana 900g,Proteínas,ML_Premium,41288.49,28000,12386.55,3500
537,2026-02-15 10:00:00,Creatina Micronizada 300g,Creatinas,Instagram/Directo,29339.32,21000,0.0,0
538,2026-03-12 09:00:00,Creatina Micronizada 300g,Creatinas,ML_Clasico,29040.69,21000,4356.1,0
539,2026-03-09 16:00:00,Proteína Whey 1kg,Proteínas,Instagram/Directo,35192.42,25000,0.0,3500
540,2026-01-29 09:00:00,Aminoácidos BCAA 200g,Suplementos,ML_Premium,17360.78,12000,5208.24,0
541,2026-04-11 19:00:00,Creatina Monohidrato 500g,Creatinas,Instagram/Directo,38479.4,26000,0.0,3500
542,2026-03-01 15:00:00,Creatina Monohidrato 500g,Creatinas,ML_Premium,37349.09,26000,11204.73,3500
543,2026-02-13 15:00:00,Glutamina 300g,Suplementos,ML_Clasico,19742.88,14000,2961.43,0
544,2026-01-11 19:00:00,Creatina Monohidrato 300g,Creatinas,ML_Clasico,26077.23,18000,3911.58,0
545,2026-03-30 19:00:00,Proteína Isolate 1kg,Proteínas,ML_Clasico,44396.57,32000,6659.49,3500
546,2026-03-04 03:00:00,Glutamina 300g,Suplementos,Instagram/Directo,19502.13,14000,0.0,0
547,2026-03-26 14:00:00,Creatina Monohidrato 300g,Creatinas,ML_Premium,25393.07,18000,7617.92,0
548,2026-03-09 19:00:00,Glutamina 300g,Suplementos,Instagram/Directo,20145.19,14000,0.0,0
549,2026-01-12 15:00:00,Glutamina 300g,Suplementos,Instagram/Directo,19426.9,14000,0.0,0
550,2026-02-16 13:00:00,Shaker Pro,Accesorios,ML_Clasico,5087.18,3500,763.08,0
552,2026-01-31 23:00:00,Shaker Pro,Accesorios,ML_Premium,4974.94,3500,1492.48,0
553,2026-01-19 07:00:00,Straps de Agarre,Accesorios,Instagram/Directo,6191.39,4500,0.0,0
554,2026-04-08 06:00:00,Proteína Whey 1kg,Proteínas,ML_Premium,34705.31,25000,10411.59,3500
555,2026-03-27 11:00:00,Creatina Monohidrato 500g,Creatinas,ML_Premium,37091.64,26000,11127.49,3500
556,2026-02-11 13:00:00,Proteína Isolate 1kg,Proteínas,ML_Clasico,45527.36,32000,6829.1,3500
557,2026-02-18 20:00:00,Pre-Entreno Explosive,Suplementos,ML_Clasico,22417.74,15000,3362.66,0
558,2026-03-24 02:00:00,Creatina Monohidrato 500g,Creatinas,ML_Clasico,35556.59,26000,5333.49,3500
559,2026-01-06 12:00:00,Creatina Monohidrato 500g,Creatinas,ML_Premium,38251.31,26000,11475.39,3500
560,2026-02-02 23:00:00,Creatina Micronizada 300g,Creatinas,Instagram/Directo,29827.07,21000,0.0,0
561,2026-04-15 17:00:00,Aminoácidos BCAA 200g,Suplementos,ML_Premium,17779.23,12000,5333.77,0
562,2026-03-08 13:00:00,Creatina Monohidrato 300g,Creatinas,ML_Premium,26683.65,18000,8005.1,0
563,2026-01-30 01:00:00,Straps de Agarre,Accesorios,Instagram/Directo,6121.66,4500,0.0,0
564,2026-03-26 00:00:00,Proteína Vegana 900g,Proteínas,ML_Clasico,39835.46,28000,5975.32,3500
565,2026-04-09 15:00:00,Creatina Monohidrato 500g,Creatinas,ML_Clasico,36409.98,26000,5461.5,3500
566,2026-03-03 19:00:00,Cinto de Cuero Gym,Accesorios,ML_Premium,21869.14,15000,6560.74,0
567,2026-02-10 18:00:00,Shaker Pro,Accesorios,ML_Clasico,4852.14,3500,727.82,0
568,2026-02-06 20:00:00,Proteína Vegana 900g,Proteínas,ML_Clasico,41496.98,28000,6224.55,3500
569,2026-02-13 08:00:00,Shaker Pro,Accesorios,ML_Clasico,5213.46,3500,782.02,0
570,2026-03-26 14:00:00,Pre-Entreno Explosive,Suplementos,ML_Clasico,22380.02,15000,3357.0,0
571,2026-04-04 07:00:00,Aminoácidos BCAA 200g,Suplementos,ML_Premium,16517.79,12000,4955.34,0
572,2026-03-24 18:00:00,Aminoácidos BCAA 200g,Suplementos,ML_Premium,16915.44,12000,5074.63,0
573,2026-03-02 15:00:00,Creatina Micronizada 300g,Creatinas,ML_Premium,29680.76,21000,8904.23,0
574,2026-01-03 20:00:00,Shaker Pro,Accesorios,Instagram/Directo,4728.9,3500,0.0,0
575,2026-02-03 20:00:00,Cinto de Cuero Gym,Accesorios,ML_Premium,21819.79,15000,6545.94,0
576,2026-04-19 20:00:00,Proteína Isolate 1kg,Proteínas,ML_Clasico,46096.35,32000,6914.45,3500
577,2026-03-25 12:00:00,Proteína Whey 1kg,Proteínas,Instagram/Directo,36935.73,25000,0.0,3500
578,2026-01-01 11:00:00,Creatina Micronizada 300g,Creatinas,Instagram/Directo,31199.38,21000,0.0,3500
579,2026-04-04 05:00:00,Straps de Agarre,Accesorios,Instagram/Directo,6316.85,4500,0.0,0
580,2026-02-22 15:00:00,Straps de Agarre,Accesorios,ML_Premium,6192.84,4500,1857.85,0
581,2026-01-10 00:00:00,Aminoácidos BCAA 200g,Suplementos,ML_Clasico,16679.8,12000,2501.97,0
582,2026-02-12 16:00:00,Glutamina 300g,Suplementos,ML_Clasico,20051.6,14000,3007.74,0
583,2026-04-04 01:00:00,Proteína Whey 1kg,Proteínas,ML_Premium,35356.38,25000,10606.91,3500
584,2026-02-16 21:00:00,Aminoácidos BCAA 200g,Suplementos,Instagram/Directo,17326.19,12000,0.0,0
585,2026-01-09 23:00:00,Straps de Agarre,Accesorios,ML_Clasico,6507.8,4500,976.17,0
586,2026-04-10 06:00:00,Straps de Agarre,Accesorios,Instagram/Directo,6464.0,4500,0.0,0
587,2026-01-07 02:00:00,Creatina Micronizada 300g,Creatinas,ML_Premium,29398.18,21000,8819.45,0
588,2026-03-02 08:00:00,Proteína Vegana 900g,Proteínas,ML_Clasico,41328.8,28000,6199.32,3500
589,2026-03-05 19:00:00,Creatina Monohidrato 300g,Creatinas,ML_Clasico,25866.93,18000,3880.04,0
590,2026-03-17 02:00:00,Pre-Entreno Explosive,Suplementos,Instagram/Directo,20613.8,15000,0.0,0
591,2026-04-25 23:00:00,Aminoácidos BCAA 200g,Suplementos,ML_Clasico,16754.82,12000,2513.22,0
592,2026-04-06 19:00:00,Cinto de Cuero Gym,Accesorios,Instagram/Directo,21668.43,15000,0.0,0
593,2026-04-01 03:00:00,Straps de Agarre,Accesorios,ML_Premium,6499.21,4500,1949.76,0
594,2026-02-02 00:00:00,Pre-Entreno Explosive,Suplementos,ML_Premium,21210.52,15000,6363.16,0
595,2026-03-28 04:00:00,Creatina Micronizada 300g,Creatinas,ML_Premium,31023.75,21000,9307.12,3500
596,2026-01-30 00:00:00,Aminoácidos BCAA 200g,Suplementos,Instagram/Directo,16583.68,12000,0.0,0
597,2026-01-18 07:00:00,Cinto de Cuero Gym,Accesorios,Instagram/Directo,21216.85,15000,0.0,0
598,2026-01-11 10:00:00,Creatina Monohidrato 500g,Creatinas,Instagram/Directo,36855.98,26000,0.0,3500
599,2026-02-12 19:00:00,Creatina Monohidrato 300g,Creatinas,ML_Premium,26882.54,18000,8064.76,0
600,2026-01-31 11:00:00,Shaker Pro,Accesorios,Instagram/Directo,4839.95,3500,0.0,0
602,2026-04-12 16:00:00,Pre-Entreno Explosive,Suplementos,Instagram/Directo,20317.75,15000,0.0,0
603,2026-02-27 20:00:00,Proteína Whey 1kg,Proteínas,ML_Premium,34482.44,25000,10344.73,3500
604,2026-03-10 05:00:00,Shaker Pro,Accesorios,ML_Premium,5121.13,3500,1536.34,0
605,2026-04-29 00:00:00,Proteína Whey 1kg,Proteínas,ML_Clasico,34592.39,25000,5188.86,3500
606,2026-02-22 04:00:00,Creatina Monohidrato 500g,Creatinas,Instagram/Directo,37758.57,26000,0.0,3500
607,2026-03-11 19:00:00,Pre-Entreno Explosive,Suplementos,ML_Clasico,20305.23,15000,3045.78,0
608,2026-01-16 04:00:00,Shaker Pro,Accesorios,ML_Premium,4922.93,3500,1476.88,0
609,2026-02-09 02:00:00,Glutamina 300g,Suplementos,ML_Clasico,19250.95,14000,2887.64,0
610,2026-04-28 04:00:00,Proteína Whey 1kg,Proteínas,Instagram/Directo,35655.29,25000,0.0,3500
611,2026-04-06 17:00:00,Cinto de Cuero Gym,Accesorios,Instagram/Directo,21132.92,15000,0.0,0
612,2026-02-12 00:00:00,Cinto de Cuero Gym,Accesorios,ML_Clasico,21614.49,15000,3242.17,0
613,2026-04-17 15:00:00,Glutamina 300g,Suplementos,Instagram/Directo,19313.83,14000,0.0,0
614,2026-03-11 09:00:00,Glutamina 300g,Suplementos,ML_Premium,20168.91,14000,6050.67,0
615,2026-04-22 10:00:00,Creatina Monohidrato 300g,Creatinas,ML_Premium,24392.94,18000,7317.88,0
616,2026-04-16 13:00:00,Cinto de Cuero Gym,Accesorios,Instagram/Directo,21915.97,15000,0.0,0
617,2026-03-02 05:00:00,Glutamina 300g,Suplementos,ML_Clasico,20799.45,14000,3119.92,0
618,2026-01-30 07:00:00,Proteína Isolate 1kg,Proteínas,Instagram/Directo,43294.44,32000,0.0,3500
619,2026-02-27 01:00:00,Aminoácidos BCAA 200g,Suplementos,Instagram/Directo,16510.17,12000,0.0,0
620,2026-01-31 13:00:00,Pre-Entreno Explosive,Suplementos,ML_Clasico,21500.13,15000,3225.02,0
621,2026-01-09 12:00:00,Proteína Vegana 900g,Proteínas,Instagram/Directo,38274.16,28000,0.0,3500
622,2026-02-08 22:00:00,Creatina Monohidrato 300g,Creatinas,Instagram/Directo,26849.76,18000,0.0,0
623,2026-02-26 19:00:00,Straps de Agarre,Accesorios,Instagram/Directo,6390.59,4500,0.0,0
624,2026-01-12 08:00:00,Shaker Pro,Accesorios,ML_Clasico,5100.11,3500,765.02,0
625,2026-04-07 18:00:00,Shaker Pro,Accesorios,ML_Premium,5190.45,3500,1557.14,0
626,2026-01-19 23:00:00,Pre-Entreno Explosive,Suplementos,ML_Premium,21077.08,15000,6323.12,0
627,2026-01-07 04:00:00,Proteína Isolate 1kg,Proteínas,ML_Premium,43354.4,32000,13006.32,3500
628,2026-02-25 00:00:00,Pre-Entreno Explosive,Suplementos,ML_Clasico,20408.85,15000,3061.33,0
629,2026-03-04 07:00:00,Cinto de Cuero Gym,Accesorios,Instagram/Directo,21182.68,15000,0.0,0
630,2026-03-17 18:00:00,Straps de Agarre,Accesorios,Instagram/Directo,6701.57,4500,0.0,0
631,2026-01-25 07:00:00,Creatina Micronizada 300g,Creatinas,ML_Clasico,31344.93,21000,4701.74,3500
632,2026-04-11 15:00:00,Glutamina 300g,Suplementos,ML_Premium,20149.25,14000,6044.77,0
633,2026-01-17 02:00:00,Cinto de Cuero Gym,Accesorios,Instagram/Directo,21730.81,15000,0.0,0
634,2026-04-21 12:00:00,Creatina Monohidrato 500g,Creatinas,ML_Clasico,36423.47,26000,5463.52,3500
635,2026-02-06 11:00:00,Creatina Monohidrato 300g,Creatinas,Instagram/Directo,26735.46,18000,0.0,0
636,2026-04-06 16:00:00,Creatina Monohidrato 300g,Creatinas,ML_Clasico,24591.5,18000,3688.73,0
637,2026-03-09 01:00:00,Creatina Monohidrato 300g,Creatinas,ML_Clasico,25156.08,18000,3773.41,0
638,2026-04-15 20:00:00,Creatina Micronizada 300g,Creatinas,ML_Premium,29544.95,21000,8863.48,0
639,2026-01-13 04:00:00,Straps de Agarre,Accesorios,ML_Clasico,6180.94,4500,927.14,0
640,2026-03-29 01:00:00,Aminoácidos BCAA 200g,Suplementos,ML_Premium,17374.15,12000,5212.25,0
641,2026-03-01 03:00:00,Aminoácidos BCAA 200g,Suplementos,ML_Premium,16429.08,12000,4928.72,0
642,2026-01-19 17:00:00,Aminoácidos BCAA 200g,Suplementos,Instagram/Directo,17375.75,12000,0.0,0
643,2026-01-07 12:00:00,Proteína Isolate 1kg,Proteínas,ML_Premium,44339.68,32000,13301.9,3500
644,2026-03-07 15:00:00,Proteína Vegana 900g,Proteínas,ML_Clasico,40674.9,28000,6101.23,3500
645,2026-01-12 17:00:00,Pre-Entreno Explosive,Suplementos,ML_Premium,22410.48,15000,6723.14,0
646,2026-04-05 00:00:00,Creatina Monohidrato 300g,Creatinas,ML_Premium,25806.29,18000,7741.89,0
647,2026-02-16 00:00:00,Cinto de Cuero Gym,Accesorios,ML_Clasico,21192.91,15000,3178.94,0
648,2026-03-07 01:00:00,Proteína Whey 1kg,Proteínas,ML_Clasico,36215.72,25000,5432.36,3500
649,2026-01-23 17:00:00,Pre-Entreno Explosive,Suplementos,ML_Premium,21086.88,15000,6326.06,0
650,2026-03-08 21:00:00,Creatina Micronizada 300g,Creatinas,ML_Clasico,30125.22,21000,4518.78,3500
652,2026-02-13 23:00:00,Straps de Agarre,Accesorios,Instagram/Directo,6423.44,4500,0.0,0
653,2026-05-01 05:00:00,Creatina Micronizada 300g,Creatinas,ML_Premium,29486.79,21000,8846.04,0
654,2026-02-20 02:00:00,Creatina Micronizada 300g,Creatinas,Instagram/Directo,30693.16,21000,0.0,3500
655,2026-02-25 21:00:00,Glutamina 300g,Suplementos,ML_Premium,19402.16,14000,5820.65,0
656,2026-02-19 18:00:00,Cinto de Cuero Gym,Accesorios,ML_Clasico,21020.92,15000,3153.14,0
657,2026-01-29 03:00:00,Cinto de Cuero Gym,Accesorios,ML_Clasico,21363.62,15000,3204.54,0
658,2026-04-24 10:00:00,Cinto de Cuero Gym,Accesorios,Instagram/Directo,21997.01,15000,0.0,0
659,2026-02-25 18:00:00,Proteína Whey 1kg,Proteínas,ML_Premium,34487.62,25000,10346.29,3500
660,2026-04-26 03:00:00,Proteína Vegana 900g,Proteínas,Instagram/Directo,41092.78,28000,0.0,3500
661,2026-02-25 08:00:00,Shaker Pro,Accesorios,ML_Clasico,5159.22,3500,773.88,0
662,2026-03-20 21:00:00,Creatina Monohidrato 500g,Creatinas,ML_Premium,38066.24,26000,11419.87,3500
663,2026-01-08 20:00:00,Straps de Agarre,Accesorios,Instagram/Directo,6348.28,4500,0.0,0
664,2026-02-13 18:00:00,Creatina Micronizada 300g,Creatinas,ML_Premium,29228.31,21000,8768.49,0
665,2026-01-28 02:00:00,Creatina Monohidrato 300g,Creatinas,ML_Premium,26769.4,18000,8030.82,0
666,2026-01-03 08:00:00,Aminoácidos BCAA 200g,Suplementos,ML_Clasico,17812.3,12000,2671.85,0
667,2026-01-01 23:00:00,Pre-Entreno Explosive,Suplementos,ML_Clasico,21384.05,15000,3207.61,0
668,2026-02-11 23:00:00,Glutamina 300g,Suplementos,ML_Premium,20969.9,14000,6290.97,0
669,2026-03-07 11:00:00,Creatina Micronizada 300g,Creatinas,ML_Clasico,30414.45,21000,4562.17,3500
670,2026-04-09 03:00:00,Shaker Pro,Accesorios,ML_Premium,5022.67,3500,1506.8,0
671,2026-02-01 13:00:00,Pre-Entreno Explosive,Suplementos,Instagram/Directo,21301.45,15000,0.0,0
672,2026-04-24 14:00:00,Cinto de Cuero Gym,Accesorios,Instagram/Directo,20840.23,15000,0.0,0
673,2026-01-31 16:00:00,Pre-Entreno Explosive,Suplementos,ML_Clasico,21396.6,15000,3209.49,0
674,2026-02-06 20:00:00,Creatina Monohidrato 300g,Creatinas,Instagram/Directo,26774.4,18000,0.0,0
675,2026-04-08 03:00:00,Pre-Entreno Explosive,Suplementos,ML_Clasico,20678.31,15000,3101.75,0
676,2026-04-10 09:00:00,Straps de Agarre,Accesorios,ML_Clasico,6391.56,4500,958.73,0
677,2026-01-28 08:00:00,Proteína Vegana 900g,Proteínas,Instagram/Directo,41001.48,28000,0.0,3500
678,2026-01-16 07:00:00,Proteína Whey 1kg,Proteínas,ML_Premium,35850.89,25000,10755.27,3500
679,2026-01-29 03:00:00,Creatina Monohidrato 500g,Creatinas,ML_Premium,36418.88,26000,10925.66,3500
680,2026-03-21 19:00:00,Glutamina 300g,Suplementos,ML_Clasico,20909.18,14000,3136.38,0
681,2026-02-26 04:00:00,Creatina Monohidrato 500g,Creatinas,ML_Clasico,37831.52,26000,5674.73,3500
682,2026-04-22 04:00:00,Aminoácidos BCAA 200g,Suplementos,ML_Clasico,16723.43,12000,2508.52,0
683,2026-03-01 18:00:00,Cinto de Cuero Gym,Accesorios,ML_Premium,21389.51,15000,6416.85,0
684,2026-02-18 11:00:00,Proteína Whey 1kg,Proteínas,ML_Premium,34627.91,25000,10388.37,3500
685,2026-02-06 21:00:00,Straps de Agarre,Accesorios,Instagram/Directo,6496.0,4500,0.0,0
686,2026-02-01 22:00:00,Pre-Entreno Explosive,Suplementos,Instagram/Directo,20320.11,15000,0.0,0
687,2026-01-07 13:00:00,Creatina Monohidrato 300g,Creatinas,ML_Premium,25877.88,18000,7763.37,0
688,2026-04-24 06:00:00,Pre-Entreno Explosive,Suplementos,ML_Premium,21238.81,15000,6371.64,0
689,2026-03-18 23:00:00,Creatina Monohidrato 300g,Creatinas,ML_Premium,24479.63,18000,7343.89,0
691,2026-04-14 03:00:00,Cinto de Cuero Gym,Accesorios,ML_Premium,21808.08,15000,6542.42,0
692,2026-01-13 15:00:00,Aminoácidos BCAA 200g,Suplementos,ML_Clasico,17379.07,12000,2606.86,0
693,2026-04-05 17:00:00,Glutamina 300g,Suplementos,ML_Premium,18971.97,14000,5691.59,0
694,2026-02-05 00:00:00,Proteína Vegana 900g,Proteínas,ML_Clasico,39480.93,28000,5922.14,3500
695,2026-04-22 07:00:00,Glutamina 300g,Suplementos,ML_Clasico,20565.91,14000,3084.89,0
696,2026-02-18 06:00:00,Pre-Entreno Explosive,Suplementos,ML_Premium,22034.7,15000,6610.41,0
697,2026-02-05 07:00:00,Shaker Pro,Accesorios,ML_Premium,4939.66,3500,1481.9,0
698,2026-02-25 01:00:00,Proteína Isolate 1kg,Proteínas,ML_Premium,47309.46,32000,14192.84,3500
699,2026-01-12 16:00:00,Cinto de Cuero Gym,Accesorios,ML_Premium,20427.76,15000,6128.33,0
700,2026-02-14 09:00:00,Proteína Whey 1kg,Proteínas,ML_Clasico,34251.88,25000,5137.78,3500
701,2026-03-02 17:00:00,Proteína Isolate 1kg,Proteínas,ML_Clasico,45923.77,32000,6888.57,3500
702,2026-03-21 08:00:00,Cinto de Cuero Gym,Accesorios,Instagram/Directo,21666.64,15000,0.0,0
703,2026-01-06 06:00:00,Glutamina 300g,Suplementos,Instagram/Directo,20608.54,14000,0.0,0
704,2026-03-04 09:00:00,Creatina Monohidrato 500g,Creatinas,ML_Clasico,37743.7,26000,5661.55,3500
705,2026-03-10 12:00:00,Creatina Monohidrato 300g,Creatinas,Instagram/Directo,25672.17,18000,0.0,0
706,2026-04-10 06:00:00,Aminoácidos BCAA 200g,Suplementos,Instagram/Directo,16257.56,12000,0.0,0
707,2026-03-28 01:00:00,Cinto de Cuero Gym,Accesorios,ML_Premium,21316.0,15000,6394.8,0
708,2026-02-26 20:00:00,Proteína Isolate 1kg,Proteínas,ML_Clasico,44029.48,32000,6604.42,3500
709,2026-03-25 00:00:00,Pre-Entreno Explosive,Suplementos,ML_Clasico,22457.23,15000,3368.58,0
711,2026-02-27 05:00:00,Creatina Monohidrato 300g,Creatinas,Instagram/Directo,25645.15,18000,0.0,0
712,2026-02-12 03:00:00,Pre-Entreno Explosive,Suplementos,Instagram/Directo,21049.35,15000,0.0,0
713,2026-02-27 04:00:00,Pre-Entreno Explosive,Suplementos,ML_Clasico,21201.21,15000,3180.18,0
714,2026-01-20 07:00:00,Aminoácidos BCAA 200g,Suplementos,ML_Clasico,17897.02,12000,2684.55,0
715,2026-02-04 13:00:00,Cinto de Cuero Gym,Accesorios,ML_Premium,21758.53,15000,6527.56,0
716,2026-03-02 10:00:00,Proteína Vegana 900g,Proteínas,ML_Clasico,40573.6,28000,6086.04,3500
717,2026-01-04 05:00:00,Aminoácidos BCAA 200g,Suplementos,ML_Premium,16456.01,12000,4936.8,0
718,2026-01-30 18:00:00,Creatina Monohidrato 500g,Creatinas,ML_Clasico,36914.61,26000,5537.19,3500
719,2026-02-18 03:00:00,Proteína Vegana 900g,Proteínas,ML_Premium,39648.59,28000,11894.58,3500
720,2026-03-11 11:00:00,Proteína Whey 1kg,Proteínas,ML_Premium,36527.53,25000,10958.26,3500
721,2026-01-06 04:00:00,Glutamina 300g,Suplementos,Instagram/Directo,19928.33,14000,0.0,0
722,2026-03-03 05:00:00,Proteína Isolate 1kg,Proteínas,Instagram/Directo,46321.47,32000,0.0,3500
723,2026-01-17 04:00:00,Glutamina 300g,Suplementos,ML_Clasico,19739.99,14000,2961.0,0
724,2026-04-19 13:00:00,Cinto de Cuero Gym,Accesorios,Instagram/Directo,21407.5,15000,0.0,0
725,2026-03-05 11:00:00,Shaker Pro,Accesorios,ML_Premium,5130.53,3500,1539.16,0
726,2026-01-24 09:00:00,Cinto de Cuero Gym,Accesorios,ML_Clasico,21673.97,15000,3251.1,0
727,2026-03-05 08:00:00,Proteína Vegana 900g,Proteínas,ML_Premium,39616.56,28000,11884.97,3500
728,2026-03-18 23:00:00,Straps de Agarre,Accesorios,Instagram/Directo,6527.55,4500,0.0,0
729,2026-04-23 16:00:00,Proteína Vegana 900g,Proteínas,ML_Clasico,41793.12,28000,6268.97,3500
730,2026-04-24 14:00:00,Straps de Agarre,Accesorios,Instagram/Directo,6202.81,4500,0.0,0
731,2026-04-09 23:00:00,Creatina Monohidrato 500g,Creatinas,ML_Premium,35739.11,26000,10721.73,3500
732,2026-02-23 22:00:00,Proteína Vegana 900g,Proteínas,Instagram/Directo,39113.42,28000,0.0,3500
733,2026-03-21 04:00:00,Glutamina 300g,Suplementos,Instagram/Directo,20978.66,14000,0.0,0
734,2026-02-10 12:00:00,Straps de Agarre,Accesorios,Instagram/Directo,6190.24,4500,0.0,0
735,2026-01-11 18:00:00,Glutamina 300g,Suplementos,Instagram/Directo,20886.3,14000,0.0,0
736,2026-03-23 14:00:00,Aminoácidos BCAA 200g,Suplementos,ML_Premium,17339.82,12000,5201.95,0
737,2026-01-13 22:00:00,Cinto de Cuero Gym,Accesorios,ML_Clasico,21931.36,15000,3289.7,0
739,2026-03-05 06:00:00,Creatina Monohidrato 500g,Creatinas,Instagram/Directo,38229.78,26000,0.0,3500
740,2026-02-03 05:00:00,Creatina Micronizada 300g,Creatinas,Instagram/Directo,30473.65,21000,0.0,3500
741,2026-03-03 08:00:00,Shaker Pro,Accesorios,ML_Clasico,5210.58,3500,781.59,0
742,2026-02-09 06:00:00,Proteína Vegana 900g,Proteínas,Instagram/Directo,40092.7,28000,0.0,3500
743,2026-03-23 22:00:00,Creatina Monohidrato 500g,Creatinas,ML_Premium,38866.52,26000,11659.95,3500
744,2026-01-08 05:00:00,Cinto de Cuero Gym,Accesorios,Instagram/Directo,22363.76,15000,0.0,0
745,2026-03-17 20:00:00,Cinto de Cuero Gym,Accesorios,ML_Premium,22397.86,15000,6719.36,0
746,2026-02-01 16:00:00,Aminoácidos BCAA 200g,Suplementos,ML_Clasico,17507.83,12000,2626.17,0
747,2026-04-06 11:00:00,Straps de Agarre,Accesorios,ML_Clasico,6285.37,4500,942.81,0
748,2026-04-25 06:00:00,Creatina Monohidrato 500g,Creatinas,ML_Clasico,35272.12,26000,5290.82,3500
749,2026-04-17 04:00:00,Pre-Entreno Explosive,Suplementos,ML_Premium,20506.96,15000,6152.09,0
750,2026-02-20 02:00:00,Proteína Isolate 1kg,Proteínas,ML_Premium,44419.2,32000,13325.76,3500
751,2026-01-31 19:00:00,Creatina Micronizada 300g,Creatinas,Instagram/Directo,30212.54,21000,0.0,3500
752,2026-02-06 02:00:00,Cinto de Cuero Gym,Accesorios,ML_Premium,21393.75,15000,6418.12,0
753,2026-02-26 00:00:00,Straps de Agarre,Accesorios,ML_Premium,6166.89,4500,1850.07,0
754,2026-04-11 11:00:00,Proteína Whey 1kg,Proteínas,Instagram/Directo,37081.7,25000,0.0,3500
755,2026-02-03 05:00:00,Pre-Entreno Explosive,Suplementos,Instagram/Directo,20349.97,15000,0.0,0
756,2026-04-24 16:00:00,Pre-Entreno Explosive,Suplementos,ML_Premium,22269.5,15000,6680.85,0
757,2026-01-08 13:00:00,Proteína Whey 1kg,Proteínas,ML_Clasico,33829.82,25000,5074.47,3500
758,2026-03-13 03:00:00,Pre-Entreno Explosive,Suplementos,Instagram/Directo,22495.36,15000,0.0,0
759,2026-01-19 21:00:00,Proteína Vegana 900g,Proteínas,ML_Premium,39626.69,28000,11888.01,3500
760,2026-01-24 05:00:00,Creatina Micronizada 300g,Creatinas,Instagram/Directo,31071.54,21000,0.0,3500
762,2026-02-24 22:00:00,Cinto de Cuero Gym,Accesorios,ML_Premium,20713.9,15000,6214.17,0
763,2026-02-18 17:00:00,Pre-Entreno Explosive,Suplementos,ML_Premium,22326.31,15000,6697.89,0
764,2026-04-23 06:00:00,Proteína Isolate 1kg,Proteínas,ML_Clasico,43485.77,32000,6522.87,3500
765,2026-04-03 18:00:00,Creatina Micronizada 300g,Creatinas,ML_Clasico,29041.76,21000,4356.26,0
766,2026-01-27 19:00:00,Creatina Micronizada 300g,Creatinas,ML_Premium,29428.96,21000,8828.69,0
767,2026-01-06 20:00:00,Glutamina 300g,Suplementos,ML_Premium,19238.69,14000,5771.61,0
768,2026-04-02 21:00:00,Creatina Micronizada 300g,Creatinas,ML_Premium,30461.03,21000,9138.31,3500
769,2026-04-25 23:00:00,Proteína Isolate 1kg,Proteínas,Instagram/Directo,45000.45,32000,0.0,3500
770,2026-04-10 03:00:00,Proteína Vegana 900g,Proteínas,ML_Clasico,38509.05,28000,5776.36,3500
771,2026-03-12 15:00:00,Aminoácidos BCAA 200g,Suplementos,ML_Clasico,16688.32,12000,2503.25,0
772,2026-01-01 14:00:00,Cinto de Cuero Gym,Accesorios,ML_Premium,21985.45,15000,6595.64,0
773,2026-01-27 00:00:00,Pre-Entreno Explosive,Suplementos,Instagram/Directo,21860.93,15000,0.0,0
774,2026-01-31 00:00:00,Creatina Micronizada 300g,Creatinas,ML_Premium,29668.31,21000,8900.49,0
775,2026-01-10 08:00:00,Pre-Entreno Explosive,Suplementos,ML_Clasico,20880.12,15000,3132.02,0
776,2026-01-09 12:00:00,Proteína Isolate 1kg,Proteínas,ML_Clasico,43774.09,32000,6566.11,3500
777,2026-02-27 09:00:00,Creatina Monohidrato 500g,Creatinas,ML_Clasico,37002.25,26000,5550.34,3500
